claim_status,video_id,video_duration_sec,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,Total Interactions,Video Classification
opinion,3048960134,27,verified,active,1527,27,2,0,0,1556,Unpopular
opinion,6867733955,38,not verified,active,5880,906,201,15,1,6988,Typical
opinion,1858826049,40,not verified,active,6925,209,11,4,0,7145,Typical
opinion,2353878810,10,not verified,under review,1079,155,30,3,0,1264,Unpopular
opinion,4219640142,19,not verified,active,1318,405,140,7,1,1864,Unpopular
opinion,1683572356,25,not verified,banned,7775,1284,329,5,2,9390,Typical
opinion,4736081833,56,verified,active,1551,548,55,13,5,2159,Unpopular
opinion,3532884554,23,verified,active,4413,1464,105,23,7,5989,Unpopular
opinion,4139005961,17,not verified,active,8363,1171,168,8,1,9703,Typical
opinion,6214954534,20,not verified,active,4573,1649,167,27,4,6393,Typical
opinion,6084515088,7,not verified,active,9863,2015,470,48,5,12353,Typical
opinion,9928755644,40,not verified,active,5677,1416,510,28,2,7605,Typical
opinion,9065380911,11,not verified,under review,1801,767,246,4,0,2814,Unpopular
opinion,7618021124,50,not verified,active,651,223,33,0,0,907,Unpopular
opinion,3192830562,35,not verified,active,7842,2864,1125,43,10,11841,Typical
opinion,1963362714,24,not verified,active,633,155,57,3,0,845,Unpopular
opinion,5373435385,29,not verified,active,7847,2840,809,60,23,11519,Typical
opinion,6433561466,32,not verified,active,8871,536,192,3,1,9600,Typical
opinion,5917113554,54,not verified,under review,4566,726,46,10,0,5338,Unpopular
opinion,3906175860,11,not verified,banned,7466,56,22,0,0,7544,Typical
opinion,7593196482,57,not verified,active,3333,992,249,20,3,4577,Unpopular
opinion,3329356310,36,not verified,active,3513,968,283,15,2,4766,Unpopular
opinion,7255807335,5,not verified,active,5370,49,9,1,0,5428,Unpopular
opinion,2308591956,55,not verified,active,4979,1190,395,5,0,6564,Typical
opinion,2321672101,17,not verified,active,1496,653,120,6,0,2269,Unpopular
opinion,8713926798,9,not verified,active,8171,2510,500,9,3,11184,Typical
opinion,3996608342,43,not verified,active,269,54,5,1,0,328,Unpopular
opinion,1406474151,14,not verified,active,6353,1944,583,34,1,8881,Typical
opinion,7478075275,33,not verified,active,3623,395,57,3,1,4076,Unpopular
opinion,4271388970,18,verified,active,8619,930,83,6,2,9634,Typical
opinion,2667434016,47,verified,active,4098,1385,80,17,5,5568,Unpopular
opinion,7704845691,43,verified,active,8459,2463,83,39,12,11017,Typical
opinion,7806276205,56,not verified,active,5978,2383,688,21,6,9055,Typical
opinion,7932755719,14,not verified,active,5058,1609,596,25,8,7271,Typical
opinion,2014529939,25,not verified,active,7702,1868,171,27,3,9744,Typical
opinion,9510358845,60,not verified,active,8504,2336,138,53,16,10994,Typical
opinion,3848890062,60,not verified,active,2740,869,123,17,0,3732,Unpopular
opinion,1862660033,18,verified,under review,1263,397,127,0,0,1787,Unpopular
opinion,9356720494,45,not verified,active,560,234,86,3,1,881,Unpopular
opinion,5030525734,16,not verified,active,4490,1374,160,1,0,6024,Unpopular
opinion,8381844967,41,not verified,active,429,111,9,2,0,549,Unpopular
opinion,1887287113,38,verified,active,6392,2291,252,20,4,8939,Typical
opinion,5289979130,23,not verified,active,6288,1117,261,23,2,7668,Typical
opinion,1356980469,59,not verified,active,1521,636,223,15,2,2382,Unpopular
opinion,5333554548,12,not verified,active,8348,1921,430,17,4,10703,Typical
opinion,4197068959,59,not verified,active,707,158,49,1,0,914,Unpopular
opinion,6624839916,54,not verified,active,2378,417,142,10,0,2937,Unpopular
opinion,6810508560,10,not verified,active,3390,1208,98,11,3,4699,Unpopular
opinion,2876955412,6,not verified,active,2529,80,14,1,0,2623,Unpopular
opinion,9768400963,54,not verified,active,7932,1919,224,1,0,10075,Typical
opinion,9402304095,35,not verified,active,3501,464,46,6,1,4012,Unpopular
opinion,2600095637,56,not verified,active,7675,2139,203,49,14,10031,Typical
opinion,5292942755,14,not verified,active,7461,1756,427,33,4,9648,Typical
opinion,1848686386,26,not verified,active,6192,99,18,2,1,6310,Typical
opinion,7290085046,21,not verified,active,6717,1941,382,1,0,9040,Typical
opinion,4561488582,15,verified,active,3063,1148,24,22,8,4243,Unpopular
opinion,5384852675,59,not verified,active,1869,774,276,15,3,2922,Unpopular
opinion,4445837258,51,not verified,active,3293,1355,318,1,0,4966,Unpopular
opinion,3017679172,48,not verified,active,2868,456,165,9,1,3490,Unpopular
opinion,7077941374,8,not verified,active,9525,1642,338,21,5,11510,Typical
opinion,5243478207,8,not verified,active,8764,2006,382,40,5,11157,Typical
opinion,5489015896,54,not verified,active,4781,488,181,9,2,5452,Unpopular
opinion,4852293805,57,not verified,under review,4904,1249,193,26,7,6353,Typical
opinion,4949358991,27,not verified,active,5912,1441,391,28,3,7747,Typical
opinion,2465136449,47,not verified,active,634,17,2,0,0,653,Unpopular
opinion,7181945429,22,verified,active,562,132,33,1,0,727,Unpopular
opinion,5707325349,33,not verified,active,9009,2988,1027,74,27,13051,Typical
opinion,3731443060,50,not verified,active,3890,867,242,9,0,4999,Unpopular
opinion,6820144546,52,not verified,active,2563,671,235,17,3,3472,Unpopular
opinion,6201640774,8,not verified,active,698,249,56,1,0,1003,Unpopular
opinion,2026957372,12,not verified,active,8124,2797,377,14,1,11299,Typical
opinion,6765483867,37,not verified,active,4796,2085,723,41,13,7617,Typical
opinion,5522394312,7,not verified,active,4909,2140,602,37,11,7662,Typical
opinion,8297783379,26,not verified,active,2493,665,184,4,0,3342,Unpopular
opinion,3968699512,44,not verified,active,963,124,30,2,0,1117,Unpopular
opinion,4552296276,36,not verified,active,3450,819,192,2,0,4461,Unpopular
opinion,4773651596,30,not verified,active,7280,1355,365,9,3,9003,Typical
opinion,9595240154,15,not verified,active,8338,11,1,0,0,8350,Typical
opinion,6869590256,24,not verified,active,1734,647,6,4,1,2388,Unpopular
opinion,6821296862,8,not verified,active,3140,1161,259,21,5,4565,Unpopular
opinion,8432677880,26,not verified,active,2050,877,55,3,1,2983,Unpopular
opinion,1852430485,54,not verified,active,8480,1717,319,33,8,10524,Typical
opinion,1469613358,8,not verified,active,7194,494,40,12,0,7728,Typical
opinion,9360981099,22,not verified,active,7396,654,161,5,1,8212,Typical
opinion,6921411629,6,not verified,active,4650,408,150,1,0,5208,Unpopular
opinion,7748054730,48,not verified,active,3527,1372,337,33,9,5245,Unpopular
opinion,7618357213,57,not verified,active,7741,2459,894,37,15,11109,Typical
opinion,2335979120,21,not verified,banned,6973,1484,530,25,5,8992,Typical
opinion,4531918038,36,not verified,active,1985,586,128,12,1,2700,Unpopular
opinion,3846989858,25,not verified,active,9192,3752,1013,46,18,13975,Typical
opinion,7282166653,26,not verified,active,8928,2327,264,53,17,11536,Typical
opinion,3183902614,48,verified,active,4943,1856,666,28,2,7467,Typical
opinion,3978156333,53,not verified,active,7401,2183,279,20,4,9867,Typical
opinion,9405776715,17,not verified,active,9771,1430,57,22,6,11264,Typical
opinion,9697757543,50,not verified,active,8310,3093,694,41,5,12102,Typical
opinion,3410483180,51,not verified,active,9079,3363,311,13,2,12755,Typical
opinion,8901373087,42,not verified,active,3203,227,69,4,1,3500,Unpopular
opinion,4545004801,44,not verified,active,7126,2148,102,49,20,9396,Typical
opinion,7200526001,39,not verified,active,9801,3874,42,16,0,13717,Typical
opinion,5301317634,29,not verified,active,8154,1103,144,1,0,9401,Typical
opinion,7222885920,34,not verified,active,6653,1994,219,4,0,8866,Typical
opinion,5614090644,11,verified,active,9643,2519,407,35,8,12577,Typical
opinion,1381729131,13,not verified,active,4645,1730,532,22,1,6908,Typical
opinion,1249071670,41,not verified,active,7867,1502,355,28,7,9731,Typical
opinion,7780254949,46,not verified,active,6223,1398,451,11,3,8075,Typical
opinion,9297311125,7,not verified,active,8992,3080,97,28,5,12174,Typical
opinion,9255116648,17,not verified,active,3471,184,40,3,0,3695,Unpopular
opinion,7154999715,24,verified,banned,3251,143,44,1,0,3438,Unpopular
opinion,2421811013,19,verified,banned,7906,401,117,0,0,8424,Typical
opinion,4355989224,38,not verified,active,2780,994,78,15,5,3857,Unpopular
opinion,6065149427,53,not verified,active,9013,3591,169,77,8,12781,Typical
opinion,6524106963,50,not verified,active,6247,866,60,17,3,7176,Typical
opinion,4559145219,34,not verified,active,176,19,2,0,0,197,Unpopular
opinion,8895146614,43,not verified,active,8228,2172,621,35,13,11034,Typical
opinion,2529603933,17,not verified,active,2514,211,55,2,0,2780,Unpopular
opinion,6644089481,57,not verified,active,1487,155,41,3,0,1683,Unpopular
opinion,3704718346,31,not verified,active,7653,510,100,4,1,8264,Typical
opinion,6992375626,12,not verified,active,5447,2179,713,38,6,8345,Typical
opinion,4370488283,12,not verified,active,9735,379,140,4,1,10255,Typical
opinion,2742794062,23,not verified,active,8195,2207,797,19,6,11205,Typical
opinion,9678175698,34,not verified,active,370,76,10,1,0,456,Unpopular
opinion,3160529593,8,not verified,active,8361,526,30,4,1,8918,Typical
opinion,3664831818,56,not verified,active,4968,767,228,9,2,5965,Unpopular
opinion,6677094144,15,not verified,active,3897,129,27,0,0,4053,Unpopular
opinion,7604540827,24,verified,active,4691,221,74,4,0,4986,Unpopular
opinion,3100764251,27,not verified,active,8693,3563,182,4,1,12439,Typical
opinion,2371925327,26,not verified,active,1332,174,44,1,0,1550,Unpopular
opinion,3517782853,19,not verified,active,3205,1258,87,29,1,4551,Unpopular
opinion,8019384549,31,verified,active,7597,1290,137,28,0,9024,Typical
opinion,2069330768,19,not verified,active,700,117,9,2,0,826,Unpopular
opinion,8242523513,18,not verified,active,6958,725,97,4,1,7781,Typical
opinion,5817127528,33,not verified,active,6130,85,11,2,1,6227,Typical
opinion,9043987907,9,verified,active,2981,630,115,11,1,3727,Unpopular
opinion,9905656091,8,not verified,banned,4481,948,374,17,3,5806,Unpopular
opinion,7250104249,39,not verified,active,4855,1121,59,16,2,6037,Unpopular
opinion,1625025166,19,not verified,active,1213,364,28,6,2,1607,Unpopular
opinion,9697473012,55,verified,active,1952,429,39,2,0,2420,Unpopular
opinion,9782716488,22,not verified,active,1987,810,36,5,1,2834,Unpopular
opinion,8284754381,21,not verified,active,2640,1145,241,11,3,4029,Unpopular
opinion,2283414777,44,not verified,active,2375,69,12,1,0,2456,Unpopular
opinion,6577780225,32,not verified,active,5299,1993,83,15,0,7375,Typical
opinion,9376882111,58,not verified,active,1998,27,3,0,0,2028,Unpopular
opinion,6968479276,43,not verified,active,5933,1821,440,20,5,8199,Typical
opinion,3133507763,59,not verified,active,3398,1155,285,17,6,4844,Unpopular
opinion,3085283159,29,not verified,active,6629,2204,32,15,2,8867,Typical
opinion,7919427434,23,not verified,active,600,128,31,1,0,759,Unpopular
opinion,2629909862,17,not verified,active,5038,43,8,0,0,5089,Unpopular
opinion,8467141125,30,not verified,active,9800,997,375,22,8,11180,Typical
opinion,5279280920,30,not verified,active,9440,3121,621,68,6,13188,Typical
opinion,6411711356,44,verified,active,8765,564,97,9,3,9429,Typical
opinion,8926403639,13,not verified,active,47,6,2,0,0,55,Unpopular
opinion,8996429518,22,not verified,active,6377,293,53,3,0,6723,Typical
opinion,8015263411,55,not verified,active,119,21,0,0,0,140,Unpopular
opinion,9185309678,29,not verified,active,1782,565,26,0,0,2373,Unpopular
opinion,8026075025,52,not verified,active,4064,1206,175,24,1,5446,Unpopular
opinion,5187630641,34,not verified,active,7639,2497,425,14,3,10564,Typical
opinion,1555379117,8,not verified,under review,1212,367,51,4,1,1631,Unpopular
opinion,4201710253,41,not verified,active,3568,1470,108,17,6,5152,Unpopular
opinion,1895961733,45,verified,active,7673,833,210,18,1,8717,Typical
opinion,1524248519,8,not verified,active,67,14,1,0,0,82,Unpopular
opinion,8548794596,34,not verified,under review,6671,1037,30,24,5,7743,Typical
opinion,9235770385,47,not verified,active,5523,1015,72,11,0,6610,Typical
opinion,2085281748,32,not verified,active,87,20,1,0,0,108,Unpopular
opinion,3772863019,23,not verified,active,6969,963,97,20,4,8033,Typical
opinion,6488292538,58,not verified,active,896,368,83,7,0,1347,Unpopular
opinion,1866814702,14,not verified,active,594,68,17,0,0,679,Unpopular
opinion,5765597780,36,not verified,active,4301,794,153,1,0,5248,Unpopular
opinion,4116817957,47,not verified,under review,1816,219,26,1,0,2061,Unpopular
opinion,2699087311,43,not verified,active,8725,1225,264,19,3,10217,Typical
opinion,8690047822,9,verified,active,2756,272,17,5,1,3046,Unpopular
opinion,3161787377,60,not verified,active,4403,583,173,8,2,5161,Unpopular
opinion,9326113567,42,not verified,active,596,211,31,0,0,838,Unpopular
opinion,8716540817,27,not verified,active,2726,884,344,8,2,3956,Unpopular
opinion,7679825516,12,not verified,active,7208,1938,743,15,4,9893,Typical
opinion,7656800364,44,not verified,active,2232,890,31,16,2,3155,Unpopular
opinion,4329360223,38,not verified,under review,2248,985,15,1,0,3248,Unpopular
opinion,5474836597,8,verified,active,6202,2518,173,14,2,8895,Typical
opinion,7679139391,6,not verified,active,8146,1067,357,10,2,9572,Typical
opinion,3544720174,51,verified,active,230,70,11,0,0,311,Unpopular
opinion,5052849984,5,not verified,active,4089,444,161,3,1,4695,Unpopular
opinion,7959929476,26,not verified,active,8752,437,26,4,1,9216,Typical
opinion,2037861706,27,not verified,active,9699,1923,484,12,2,12108,Typical
opinion,5912207038,31,not verified,active,4600,694,196,1,0,5490,Unpopular
opinion,5871720385,46,not verified,active,173,23,2,1,0,198,Unpopular
opinion,1580955454,13,not verified,under review,1063,286,9,5,1,1359,Unpopular
opinion,8982077610,37,not verified,active,554,143,37,1,0,734,Unpopular
opinion,9238144956,49,not verified,active,125,15,3,0,0,143,Unpopular
opinion,9589918546,16,not verified,active,2275,19,1,0,0,2295,Unpopular
opinion,7052646086,7,not verified,active,1662,271,18,3,0,1951,Unpopular
opinion,5664476642,42,not verified,active,4024,1144,270,15,4,5442,Unpopular
opinion,8731262960,53,not verified,active,3643,550,137,13,2,4332,Unpopular
opinion,3998363396,35,not verified,active,6992,2602,401,16,3,9998,Typical
opinion,4081849326,31,not verified,active,7476,756,80,10,1,8313,Typical
opinion,6638574153,39,not verified,active,4031,1170,206,3,1,5408,Unpopular
opinion,3521350043,52,not verified,active,8806,2637,545,13,5,11993,Typical
opinion,7272878465,48,not verified,banned,7228,1915,353,32,2,9498,Typical
opinion,1552274332,56,not verified,active,3026,1201,176,28,4,4407,Unpopular
opinion,7507613008,52,not verified,active,1253,145,56,2,0,1454,Unpopular
opinion,2964141931,57,not verified,active,8166,3346,989,30,6,12507,Typical
opinion,5258925281,21,not verified,under review,3309,80,18,1,0,3407,Unpopular
opinion,9375898444,51,not verified,active,756,99,19,2,0,874,Unpopular
opinion,9240867252,37,not verified,active,5758,660,22,6,1,6441,Typical
opinion,4290807200,45,not verified,active,2295,385,93,4,1,2774,Unpopular
opinion,9271175201,18,not verified,active,7135,291,112,0,0,7538,Typical
opinion,8183887428,41,not verified,active,6624,256,50,3,0,6930,Typical
opinion,8619569881,58,not verified,active,9793,3136,258,36,5,13192,Typical
opinion,7185747513,51,not verified,active,7724,520,180,5,0,8424,Typical
opinion,4400119866,37,not verified,active,2672,841,196,13,3,3712,Unpopular
opinion,9169323279,42,verified,active,207,44,5,0,0,256,Unpopular
opinion,9052053342,31,not verified,active,8677,71,12,1,0,8760,Typical
opinion,1697592972,43,not verified,active,6880,2954,176,44,17,10027,Typical
opinion,6082564990,50,verified,under review,7093,2319,897,53,18,10327,Typical
opinion,9026532626,50,not verified,active,8194,1136,321,18,6,9657,Typical
opinion,2224902246,8,not verified,active,8917,871,249,1,0,10037,Typical
opinion,9807410498,6,not verified,active,3186,320,75,7,1,3582,Unpopular
opinion,8709796489,32,not verified,active,549,227,85,5,1,862,Unpopular
opinion,3193165753,18,not verified,active,4419,1759,302,4,0,6480,Typical
opinion,3129046545,59,verified,active,53,23,2,0,0,78,Unpopular
opinion,3057028879,41,not verified,active,4516,1424,243,29,5,6188,Unpopular
opinion,3575740207,42,not verified,active,6079,2121,49,3,1,8250,Typical
opinion,6096331818,22,not verified,active,6100,606,103,0,0,6809,Typical
opinion,1632790934,57,not verified,active,519,191,32,3,0,742,Unpopular
opinion,7150573779,54,not verified,active,6235,1704,579,5,1,8519,Typical
opinion,9445800333,12,verified,active,8345,3488,874,61,19,12726,Typical
opinion,2425632647,11,not verified,active,9088,358,67,1,0,9513,Typical
